row_number,original_comment,translated_comment
64,Space for the one's who want continue to feel this song in 2025.  👇👇 ❤❤❤❤❤,Space for the ones who want continue to feel this song in 2025    👇👇
65,This song like us my friend last ride 😢,This song like us my friend last ride  😢
66,So sad this dong 😢😢😢😭😭😭😭😭,So sad this dong  😢😢😢😭😭😭😭😭
68,♎♎💯💯💋💋💋💋💋💋🔥🔥🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍,♎♎💯💯💋💋💋💋💋💋🔥🔥🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍
69,Everyone misses paul😢,Everyone misses paul 😢
71,Ill be back❤,Ill be back
73,Its crazy how people comment on this video in every second ,just like its released now ❤️,Its crazy how people comment on this video in every second just like its released now
76,❤😢❤❤,❤😢❤❤
77,❤❤,❤❤
80,Indian 🇮🇳 20/10/2024,Indian  20102024 🇮🇳
81,Miss you Brother 💗,Miss you Brother  💗
83,Like 2:53 😌😌,Like 253 😌😌
84,I miss my friend 🥺🥺miss you Dani 💔💔 your memories 🥺,I miss my friend miss you Dani  your memories  🥺🥺💔💔🥺
87,Pw😢,Pw 😢
91,Paul Walker 😔,Paul Walker 😔
92,𝗔𝗡𝗬𝗢𝗡𝗘 𝗜𝗡 2024 𝗢𝗖𝗧𝗨𝗕𝗘𝗥 19 😂😂,𝗔𝗡𝗬𝗢𝗡𝗘 𝗜𝗡 2024 𝗢𝗖𝗧𝗨𝗕𝗘𝗥 19 😂😂
93,2024 And soon it will be 2025😭,2024 And soon it will be 2025 😭
94,Rip to all we lost in the world 🌎 of wars and famine drive bys and other people 🙏 💔,Rip to all we lost in the world  of wars and famine drive bys and other people   🌎🙏💔
100,Nice ❤,Nice
101,So sed 😭🫴 I,So sed  I 😭🫴
104,❤️‍🩹,❤️‍🩹
105,RIP PAUL WALKER AND LIAM PAYNE ❤️❤️😇❤️❤️,RIP PAUL WALKER AND LIAM PAYNE  😇
106,Nice cars
😮😮,Nice cars 😮😮
107,2024 who’s around 😢,2024 whos around  😢
109,esta en videos 😦,It's in videos 😦
110,😣,😣
111,I'm leaving this comment whoever like this 👍👍,Im leaving this comment whoever like this  👍👍
112,Lagu favoritku❤,My favorite song
114,will i see you again Jacques, my lovely  young brother.......Albert 😍😍😍😍😍😍😍😍😍😍😄😄😄😄😄,will i see you again Jacques my lovely  young brotherAlbert  😍😍😍😍😍😍😍😍😍😍😄😄😄😄😄
116,Thank you for this song i still remember Paul walker 😢❤,Thank you for this song i still remember Paul walker  😢
119,Rip my bestie 😢,Rip my bestie 😢
120,2025 rapidos y furioso❤❤❤❤❤😢,2025 fast and furious 😢
123,October, 2024 Anyone??🤩❤!!,October 2024 Anyone 🤩
126,😢😢😢😢😢😢😢😢😢 get someone to like,get someone to like 😢😢😢😢😢😢😢😢😢
127,Slk esse clipe ainda arrepia 😢,Slk this clip still gives me goosebumps 😢
130,This song invokes beautiful memories for me ❤❤❤❤,This song invokes beautiful memories for me
132,Oct '24 💃,Oct 24  💃
139,2024? Anyone? 
👇,2024 Anyone 👇
143,Uwielbiam 💪😁😁,I love 💪😁😁
144,September 4 ❤❤,September 4
147,I miss my husband ❤,I miss my husband
148,😊❤😊,😊❤😊
149,people hearing this because liam Peyton. 😭🕊💔,people hearing this because liam Peyton  😭🕊💔
151,Listing to this and thinking about  liam 😢😢😢😢😢 i sorry,Listing to this and thinking about  liam  i sorry 😢😢😢😢😢
152,😭😭😭😭😭😭😭😭😭,😭😭😭😭😭😭😭😭😭
153,Heart broken 😢,Heart broken 😢
154,Stefan Hilpert 😊🎉❤,Stefan Hilpert 😊🎉
157,This played ay my brothers funeral in February  2017. ❤,This played ay my brothers funeral in February  2017
161,Oct 19/2024💔,Oct 192024 💔
162,Outubro de 2024 ❤,October 2024
165,Россия 👍👍👍,Russia 👍👍👍
167,😢❤,😢❤
168,☺😟😊😐😶😮🤨😔🥲😭😞😖😢😕,☺😟😊😐😶😮🤨😔🥲😭😞😖😢😕
169,Sat 19 October 2024 anyone ❤,Sat 19 October 2024 anyone
171,Liam payn 💔,Liam Payne 💔
180,When l see you again capppppp💀💀💀💀💀,When l see you again capppppp 💀💀💀💀💀
182,Tidak pernah bosan untuk mendengarkan lagu ini☺️,Never get tired of listening to this song
189,Anyone 2025😢,Anyone 2025 😢
190,Im here from godzz❤❤ own country kerala❤❤,Im here from godzz own country kerala
192,I am Indian but I am hear this song 😘,I am Indian but I am hear this song  😘
193,Alguém em 2036?❤,Someone in 2036
194,Liam Payne forever in our hearts! 😞🩷🕊️,Liam Payne forever in our hearts  😞🩷🕊
197,for paul🕊️,for paul 🕊
199,Anyone in 19 October 2024 😢😢😢,Anyone in 19 October 2024  😢😢😢
212,essa música é muito linda 😢😢😢😢😢😢😢,This song is very beautiful 😢😢😢😢😢😢😢
216,😢😢😢❤❤❤,😢😢😢❤❤❤
217,2024❤,2024❤
218,Legend for all live❤,Legend for all live
220,19/10/2024  🇻🇳,19/10/2024  🇻🇳
221,R.I.P Paul Walker 😢😢,RIP Paul Walker 😢😢
222,Liam Payne 😕,Liam Payne 😕
223,SEE YOU AGAIN LIAM 🕊️💔,SEE YOU AGAIN LIAM 🕊💔
227,R.I.P Liam Payne 😭💔,RIP Liam Payne 😭💔
228,1st paul then Liam 😢,1st paul then Liam  😢
232,Rest in paradise my LIAM PAYNE❤❤❤❤❤,Rest in paradise my LIAM PAYNE
233,Liam Payne😢,Liam Payne 😢
234,😢😢😢😢,😢😢😢😢
235,🥺🥺🥺🥺🥺🥺🥺😭😭😭😭,🥺🥺🥺🥺🥺🥺🥺😭😭😭😭
238,Ahora mismo mi hijo de 3 años me dijo me gusta esta música que locura ❤,Right now my 3 year old son told me I like this music, how crazy
239,Paul❤❤❤,Paul
240,Liam😢💔,Liam 😢💔
244,My favorite song 😢,My favorite song 😢
246,LEGENDS NEVER DIE🕊️,LEGENDS NEVER DIE 🕊
248,Any one here in October 2024,Much love for you❤❤😂!,Any one here in October 2024Much love for you 😂
249,Thank you sir for this song we all tribute to this song who died😢 liam payne, paul walker,Thank you sir for this song we all tribute to this song who died liam payne paul walker 😢
250,I'm leaving this comment for when someone replys ill remember this beautiful song❤❤❤,Im leaving this comment for when someone replys ill remember this beautiful song
252,See you again. Rip Liampayne😢,See you again Rip Liampayne 😢
254,❤2024 ❤ who is here?❤,2024  who is here
257,hi ,I like this music because it reminds me of my friend, thank you music for making me cry😭,hi I like this music because it reminds me of my friend thank you music for making me cry 😭
258,❤❤❤,❤❤❤
259,Somewhere in the world i left my hert 😢,Somewhere in the world i left my hert  😢
260,Qui es en 2024 🎉❤❤❤❤,Who is in 2024 🎉
262,1:04😢,1:04😢
263,😭,😭
264,😎👍❤️,😎👍❤️
265,Power to this song ❤💪 from 🇿🇦,Power to this song  from  💪🇿🇦
266,Thé Best car Movie in thé World...Fast & Furious ✌🏻🚗,Thé Best car Movie in thé WorldFast  Furious  🏻🚗
269,V-hades
MARACONS
"42"✓,Vhades
MARACONS
42
270,Who watching on 2024 ✌🏼,Who watching on 2024  🏼
274,❤😢🌹😰🌹,❤😢🌹😰🌹
275,😢😢😢😢😢😢,😢😢😢😢😢😢
276,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
277,Good❤,Good
279,misss thissss ❤❤❤,misss thissss
280,2024 Men...!
It's still take my Tear💦,2024 Men
Its still take my Tear 💦
286,❤❤Wiz your song ❤,Wiz your song
288,2024 attendance here ---------->✓,2024 attendance here
289,Who’s watching 2024💀,Whos watching 2024 💀
292,Is anyone here on 2024?♥️,Is anyone here on 2024
293,I can't be alone in October 2024🎉❤,I cant be alone in October 2024 🎉
294,Paul Walker,liam 💔💔,Paul Walkerliam 💔💔
296,💔,💔
302,Oct month 2024 🙋🙋,Oct month 2024  🙋🙋
303,😢😢❤🎉 rip RIP walker palu 😭😭,rip RIP walker hammer 😢😢🎉😭😭
307,Who watching 2024 October 🥺💕🌎,Who watching 2024 October  🥺💕🌎
309,劳大!😭,Lao Da 😭
313,When i see you again 😞,When i see you again  😞
315,😢😢😢❤❤❤,😢😢😢❤❤❤
316,❤😢,❤😢
318,誰在 2024 10/19聽,Who is listening in 2024 1019
321,In 9 years,I always like 🙌,In 9 yearsI always like  🙌
325,2024 long live Bryan 💯,2024 long live Bryan 💯
335,RIP, Liam Payne 
Always in our hearts 🤍🕊,RIP Liam Payne 
Always in our hearts  🤍🕊
336,Anyone oct 2024.?❤,Anyone oct 2024
337,Anyone 2024.?♥️,Anyone 2024
341,Rip Liam Payne 💔,Rip Liam Payne 💔
345,Who is here in 2024
👇,Who is here in 2024
 👇
346,God is great✝️,God is great
347,Wiz khalifa gang 👈,Wiz Khalifa Gang 👈
348,Me🎉😂,Me 🎉😂
350,nolloren💔💔💔,the zero 💔💔💔
352,😢❤❤❤,😢❤❤❤
353,👊😁,👊😁
354,2024 anyone 😢😢,2024 anyone 😢😢
355,Masterpiece...
Still in 2024 October 😢,Masterpiece
Still in 2024 October  😢
356,Favorite song ❤️,Favorite song
360,1:14😢,1:14😢
361,Who's watching on 18 outubro 2024 ❤,Whos watching on 18 outubro 2024
364,Payno 😔,Payno 😔
367,🗞️,🗞️
368,Tribute to one of the One Direction member. Fly high, Liam 🕊️💔,Tribute to one of the One Direction member Fly high Liam  🕊💔
370,🎉😢,🎉😢
373,Anyone still listening in 2024? ❤❤❤,Anyone still listening in 2024
378,GOD HOW DOES THIS VID HAVE 6 billion views holy Jesus 😬😬😬😬,GOD HOW DOES THIS VID HAVE 6 billion views holy Jesus  😬😬😬😬
379,ヤバいめちゃ良い🥺👍🏼,It's so good! 🥺👍🏼
382,It is heartbreaking to see them going away from each other that is sad😢😢😢😢😢,It is heartbreaking to see them going away from each other that is sad 😢😢😢😢😢
383,R.I.P LIAM PAYNE 😢😢😢😢,RIP LIAM PAYNE 😢😢😢😢
384,How are you doing love?😊,How are you doing love 😊
387,Rip Liam Payne 💔,Rip Liam Payne 💔
389,00:18 AM, 19th October 2024. Remember that. I was here today💔,0018 AM 19th October 2024 Remember that I was here today 💔
391,R.I.P Liam 🙏🏻💖🇧🇷,RIP Liam 🙏🏻💖🇧🇷
392,2024 😢😢❤,2024 😢😢❤
397,anyone in 2025 😢,anyone in 2025 😢
398,Nice song ❤Who is listening to this song now 2024 October,Nice song Who is listening to this song now 2024 October
401,Liam 💔,Liam 💔
412,Who is here in 2024??
👇🏼,Who is here in 2024
 👇🏼
416,Who is watching this in October 2024 and missing old friends 😔,Who is watching this in October 2024 and missing old friends  😔
420,Repon en paix Paul Walker 😢,Reply in Peace Paul Walker 😢
422,19 October 2024❤❤❤,19 October 2024
424,Liam Payne🕊💔,Liam Payne 🕊💔
425,2024❤,2024❤
428,Our life willl be good ❤❤❤,Our life willl be good
429,❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤
432,Who's watching on 18 octobor 2024❤❤,Whos watching on 18 octobor 2024
433,This song motivision my life
This song created a jinius parson❤❤,This song motivision my life
This song created a jinius parson
434,:(😢,:(😢
437,╔══╗╔╗ 
╚╗╔╝║║╔═╦╦╦╔╗
╔╝╚╗║╚╣║║║║╔╣
╚══╝╚═╩═╩═╩═╝cars,cars
441,How to forget him, such a beautiful voice. We will miss u a lot😓😓,How to forget him such a beautiful voice We will miss u a lot 😓😓
442,Miss you too so much always paul walker ❤😢 2024/10/19,Miss you too so much always paul walker  20241019 😢
444,2024😂,2024😂
447,October 18 2024 only one 🌹,October 18 2024 only one  🌹
450,EAt🌈,EAt 🌈
451,╔══╗╔╗ 
╚╗╔╝║║╔═╦╦╦╔╗
╔╝╚╗║╚╣║║║║╔╣
╚══╝╚═╩═╩═╩═╝PAUL WALKER,PAUL WALKER
452,( \   / )
(•• )
(👉👈),( \   / )
(•• )
(👉👈)
453,0:00 😮😮😮,0:00 😮😮😮
455,I’m here today dude😢(18/10/2024),Im here today dude18102024 😢
456,I will never get tired of this beautiful song ✨🥹,I will never get tired of this beautiful song  🥹
457,listening this for liam payne 😭,listening this for liam payne  😭
458,India lost a real Diamond 🇮🇳
Ratan Tata Sir 😢🥺😭,India lost a real Diamond 
Ratan Tata Sir  🇮🇳😢🥺😭
461,Who's watching on October 18 2024 ❤,Whos watching on October 18 2024
463,Who watching this one 2024 ❤,Who watching this one 2024
466,Paul Walker 💔,Paul Walker 💔
468,🇲🇺
12.10.2014🕊️
RIP,12102014
RIP 🇲🇺🕊
470,Fly High Payno 🤍🕊.,Fly High Payno  🤍🕊
471,Fast and fearless 😢,Fast and fearless  😢
476,☀️☀️☀️☀️,☀️☀️☀️☀️
477,🎉bye,bye 🎉
481,❤❤❤,❤❤❤
483,*man！*,man
485,This is an amazing song keep it up! 💯 (sorry that i am so late）,This is an amazing song keep it up  sorry that i am so late 💯
486,18/10/2024😔🖤,18/10/2024😔🖤
492,牢大😭,Prison 😭
498,Who's watching on 2024 😢,Whos watching on 2024  😢
499,I remeber liam payne 😓,I remeber liam payne 😓
500,HONZA😊😊😊😊😊😊❤❤❤❤❤❤❤❤😊😊👔👔👔👔❤❤❤👍👍👍👍👌🤜🤝🚶🧒😸🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂,JOHN 😊😊😊😊😊😊😊😊👔👔👔👔👍👍👍👍👌🤜🤝🚶🧒😸🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂
501,Alguém em 2024 😢,Someone in 2024 😢
507,FOR LIAM PAYNE 💔😢,FOR LIAM PAYNE  💔😢
511,Rest in peace Liam 🕊️💔 
We love you..,Rest in peace Liam  
We love you 🕊💔
514,Adeus liam payne 💔🖤,Goodbye Liam Payne 💔🖤
516,😢,😢
521,the most iconic part is Charlie Puth's part😢😢😢😢😢 btw anyone in 2024,the most iconic part is Charlie Puths part btw anyone in 2024 😢😢😢😢😢
522,Here for LIAM🕊️❤️ RIP.,Here for LIAM RIP 🕊
524,Love from INDIA 🇮🇳 ♥️,Love from INDIA   🇮🇳
532,2024 ❤😫,2024 ❤😫
533,Hsjkkhzhzhajbbsgujjjjjjahhsjahdghjfjjdjsjwhhwjjdjdjdjfkpskjjhjdjdjsjjsjsj💞💞💞💞💞💞💞💞💞💦💦💦💞💓💞💓💞💓💞,Hsjkkhzhzhajbbsgujjjjjjahhsjahdghjfjjdjsjwhhwjjdjdjdjfkpskjjhjdjdjsjjsjsj 💞💞💞💞💞💞💞💞💞💦💦💦💞💓💞💓💞💓💞
534,18 October 2024😢,18 October 2024 😢
535,😢😢😢😢😢😢❤❤❤❤❤❤😢😢😢😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢😮❤😢❤😢❤,😢😢😢😢😢😢❤❤❤❤❤❤😢😢😢😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢😮❤😢❤😢❤
537,For Paul❤,For Paul
540,今 友とこの曲を聞いて泣いている😢,I'm crying right now listening to this song with my friend 😢
542,This was my little brothers fav he just passed away so I ‘ve listened to it a lot more 😢,This was my little brothers fav he just passed away so I ve listened to it a lot more  😢
545,My favorites song ❤😢,My favorites song  😢
546,2k24❤,2k24
547,Who's listening in 2024?😢,Whos listening in 2024 😢
549,always My favorite song 🎉🎉,always My favorite song  🎉🎉
551,28/10/2024 ❤ who watching ?,28102024  who watching
552,❤,❤
555,18oct 2024 anyone?☹️,18oct 2024 anyone
556,2024😢,2024😢
557,Liam payne😢,Liam payne 😢
561,Who's watching on October 18😅,Whos watching on October 18 😅
562,2024 who understands 😢😮,2024 who understands  😢😮
563,Who watching 2024🎉🎉,Who watching 2024 🎉🎉
564,Who's watching 2024 October 18th 🎉,Whos watching 2024 October 18th  🎉
565,Liam Payne 🪽🪽🪽🪽🕊️🕊️🕊️🕊️🕊️,Liam Payne 🪽🪽🪽🪽🕊🕊🕊🕊🕊
566,Paul Walker 😢,Paul Walker 😢
567,Paul 😢😢,Paul 😢😢
568,🇩🇿 💪,🇩🇿 💪
570,Anyone from 2024❤,Anyone from 2024
572,Praise the Lord 🙌🏻,Praise the Lord  🙌🏻
574,Watching 2024❤❤🎉,Watching 2024 🎉
579,❤❤❤❤❤,❤❤❤❤❤
581,18oct 2024 anyone??😊,18oct 2024 anyone 😊
585,❤❤❤,❤❤❤
589,😢😢😢🥺🥺🥺😭😭😭😭😭😭😭😭😭😭😭😭😭🥲🥲😔😔🙁☹️💔💔💔💔💔💔💔💔💔💔💔💔💔💔,😢😢😢🥺🥺🥺😭😭😭😭😭😭😭😭😭😭😭😭😭🥲🥲😔😔🙁☹️💔💔💔💔💔💔💔💔💔💔💔💔💔💔
590,18 Oct 2024 anyone?😊,18 Oct 2024 anyone 😊
593,Wowwwww l😮,Wowwwwwww the 😮
594,Great Bruv ❤,Great Bruv
596,Anyone 18 oct 😢😢,Anyone 18 oct  😢😢
597,Who is after liam's death😢
We miss you all liam payne❤,Who is after liams death
We miss you all liam payne 😢
599,Rip paul 💔
Rip avicii 💔
 Rip liam 💔
Rip macmiller 💔,Rip paul 
Rip avicii 
 Rip liam 
Rip macmiller 💔💔💔💔
600,It sad 😢 and 8 grades it sad again,It sad  and 8 grades it sad again 😢
601,This touches the heart, for everyone facing grief you will be okay ❤,This touches the heart for everyone facing grief you will be okay
602,19oct 2024anyone😊,19oct 2024anyone 😊
603,18 October 2024 anyone 😢.?,18 October 2024 anyone  😢
604,Gob bay Paul 😢,Gob Bay Paul 😢
605,liam payne 😢,liam payne 😢
607,18 oct 2024 anyone 😣,18 oct 2024 anyone  😣
608,Liam Payne miss you 💔🕊️,Liam Payne miss you 💔🕊
609,For my friend @lalithya ❤😢,For my friend lalithya  😢
612,2024 rip Paul walker 🙏 😢,2024 rip Paul walker 🙏😢
615,2024🎉🎉,2024🎉🎉
617,bye bye paul 😢 we love you,bye bye paul  we love you 😢
618,老大想你了:(,Boss misses you.
620,២០២៤❤️‍🩹🥳,២០២៤❤️‍🩹🥳
621,Liam 😢🕊️payne,Liam payne 😢🕊
625,E aí Khalifa🎉,What's up Khalifa? 🎉
626,for liam payne 🥺💔🕊️,for liam payne  🥺💔🕊
632,#PaulWalker❤,Paul Walker
633,👏👏👏👏👏👏💐💐💐💐,👏👏👏👏👏👏💐💐💐💐
634,LIAM PAYNE💔😢,LIAM PAYNE 💔😢
636,I ❤ Paul Walker 😢,I  Paul Walker 😢
638,17.10.2024❤,17.10.2024❤
639,Paul 😢😢,Paul 😢😢
640,16 de octubre de 2024 murió Liam payne 😭😭😭😭😭,October 16, 2024 Liam Payne died 😭😭😭😭😭
641,R.I.P PAUL WALKER 😢 (1973-2013)💔😢,RIP PAUL WALKER  19732013 😢💔😢
642,Liam payne💔,Liam payne 💔
643,2:53 the most emotional part of this song 😢,253 the most emotional part of this song  😢
644,I'm sooo sorry so sorry 😨😨😨😰😰😰😥😥😥😢😢😢😭😭😭😞😞😞😞😓😓💔💔💔💔💔,Im sooo sorry so sorry  😨😨😨😰😰😰😥😥😥😢😢😢😭😭😭😞😞😞😞😓😓💔💔💔💔💔
645,Sorry for your friend's I'm sorry 😞 😔 😢😢😢😢:(:(::(:(:(:(,Sorry for your friends Im sorry    😞😔😢😢😢😢
648,18oct anyone😢,18oct anyone 😢
651,Nunca e um adeus 😅,Never is goodbye 😅
652,Any one October 2024🎉,Any one October 2024 🎉
656,17 oct 2024 alguém? 😕,Oct 17, 2024 someone 😕
661,I am here after Liam Paynes passing 🕊😢 may he rest in peace now 😢💔,I am here after Liam Paynes passing  may he rest in peace now  🕊😢😢💔
664,17 Oct 2024
In shock after hearing about Liam Payne, R.I.P 🤍🕊,17 Oct 2024
In shock after hearing about Liam Payne RIP  🤍🕊
665,😢😢😢😢 Brian oconer,Brian oconer 😢😢😢😢
666,😢😢😢😮,😢😢😢😮
668,RIP Paul Walker
It is our old memories 💔,RIP Paul Walker
It is our old memories  💔
671,See You Again 2024😢😭,See You Again 2024 😢😭
673,Who’s here after liams death😢💔😭,Whos here after liams death 😢💔😭
678,17 oct 2024 anyone? 😭,17 oct 2024 anyone  😭
680,Sezx😮,Sezx 😮
681,11/11/2024😢,11/11/2024😢
683,😢😢😢,😢😢😢
684,paul 😓,paul 😓
685,Liam Payne  rip 💔😢,Liam Payne  rip 💔😢
686,2:57  that moment 😢😢😢,257  that moment  😢😢😢
687,❤❤❤,❤❤❤
688,Tomorrow anyone😢😢❤,Tomorrow anyone 😢😢
689,Waiting 2025❤❤,Waiting 2025
691,✨🌌❤️,✨🌌❤️
696,😢😢😢😢😢,😢😢😢😢😢
697,November 17 Mai
Koi😂2024,November 17 From
Demand 2024 😂
699,Who's listening to this after 50 years of this comment i am probably dead  but you can enjoy it❤,Whos listening to this after 50 years of this comment i am probably dead  but you can enjoy it
701,Still anyone in 2050😅,Still anyone in 2050 😅
704,RIP Liam Payne💔,RIP Liam Payne 💔
707,Someone is in 2024 October 17 soon 2025😂,Someone is in 2024 October 17 soon 2025 😂
708,Is ther anyone in October 18😎,Is ther anyone in October 18 😎
710,15 March 2024 miss you my boy..
I will see you again 😌,15 March 2024 miss you my boy
I will see you again  😌
711,Puta madre gente. Vengo a escuchar esto después de que se murió Liam Payne. 💔😭,Holy crap people I just came to hear this after Liam Payne died 💔😭
712,🙏🫶✨️...✌️,🙏🫶✨️...✌️
713,Everytime I watch this , I get goosebumps 😭,Everytime I watch this  I get goosebumps  😭
718,Wiz Khalifa song bohot Acha ha❤
Support karo support Milla ga❤,Wiz Khalifa song is very good
Support me, support me
719,I just remember Techno blade and Yama buda😢,I just remember Techno blade and Yama buda 😢
722,RIP PAUL SEE YOU IN A BETTER PLACE💔💔,RIP PAUL SEE YOU IN A BETTER PLACE 💔💔
724,❤❤❤,❤❤❤
725,on this day😢,on this day 😢
728,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 REST IN PRIDISE,REST IN PRIDISE 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
729,Anyone from West Bengal?? ❤,Anyone from West Bengal
732,Anyone after seeing F7 movie recently in week❤ miss you Paul😢,Anyone after seeing F7 movie recently in week miss you Paul 😢
733,Today is my birthday 17 oct 😊,Today is my birthday 17 oct  😊
737,╔══╗╔╗ 
╚╗╔╝║║╔═╦╦╦╔╗
╔╝╚╗║╚╣║║║║╔╣
╚══╝╚═╩═╩═╩═╝PAUL WALKER,PAUL WALKER
741,2:36😢,2:36😢
742,For you Paul 😢❤,For you Paul 😢
746,,😭,,😭
748,Hi❤,Hi
749,Rip my friend Jojo 🕊️,Rip my friend Jojo  🕊
750,Liam payne from "one direction" (band) passed away today 💔🥀,Liam payne from one direction band passed away today  💔🥀
752,See u again idol Liam payne☹️❤️ RIP🕊️,See u again idol Liam payne RIP 🕊
760,Who is here in 2024 October 😢😢,Who is here in 2024 October  😢😢
762,Love from Pakistan 🇵🇰,Love from Pakistan  🇵🇰
763,7 billion congratulate you 2025✍️😭 2004,7 billion congratulate you 2025 2004 😭
768,PAUL WALKER R.I.P 😢😢😢😢😢MISS U LEGEND 😢 💔,PAUL WALKER RIP MISS U LEGEND 😢😢😢😢😢😢💔
770,😢😢😢😢😢😢😢😢😢😢😢😢,😢😢😢😢😢😢😢😢😢😢😢😢
773,Its October  2024, let’s see how many legends are listening to this song❤17.10.24,Its October  2024 lets see how many legends are listening to this song171024
774,😢😢,😢😢
776,愛してるぜリアム　ポール,Love you Liam Paul
777,17 oct 2024 any?😢,17 oct 2024 any 😢
778,💔,💔
781,Liam😢,Liam 😢
782,We all miss liam payne a guy who made our childhood great rip liam payne😢😢,We all miss liam payne a guy who made our childhood great rip liam payne 😢😢
783,Liam payne💐😭,Liam payne 💐😭
788,Rest in Peace Liam 💔🕊 You will always be missed,Rest in Peace Liam  You will always be missed 💔🕊
789,I listening this song Now 
After charlie’s friend has been gone , 
I feel so Sad 😢,I listening this song Now 
After charlies friend has been gone  
I feel so Sad  😢
791,liam payne man.....😕😕😕,liam payne man 😕😕😕
795,❤❤❤,❤❤❤
797,Good👍👍👍,Good 👍👍👍
798,For Liam Payne ❤,For Liam Payne
801,"Its been a..... " 9 years💀 still a goddamn banger,Its been a  9 years still a goddamn banger 💀
806,ここにいいねがつくことはおそらくないだろう😮😮😚😚😑😑⁉️⁉️😯😯😏😏😛😓
↓↓,You probably won't get any likes here 😮😮😚😚😑😑😯😯😏😏😛😓
807,When I see you again 💔,When I see you again 💔
809,Came here in the memory of Liam Payne 💔🥺,Came here in the memory of Liam Payne  💔🥺
814,Finally i come to listen this song again after the death of Liam Payne 💔😔,Finally i come to listen this song again after the death of Liam Payne  💔😔
815,I love you ❤️🦀🇹🇭🇹🇭🇹🇭,I love you 🦀🇹🇭🇹🇭🇹🇭
816,RIP Liam 💔,RIP Liam 💔
817,I miss Paul walker 😭😭😭😭,I miss Paul walker 😭😭😭😭
818,Y pensar que va colabora con Duki 😮,And to think that he is going to collaborate with Duki 😮
819,Our dreams of reunion of 1d broken today. Rip Liam
Love from India
🇮🇳🇮🇳🇮🇳,Our dreams of reunion of 1d broken today Rip Liam
Love from India
 🇮🇳🇮🇳🇮🇳
